feature	Anaerospora	RBG.13.54.9.Genus	Meiothermus	Deinococcus	WPS.2.Genus	KD4.96.Genus	Caldilineaceae.Genus	Lineage.IIb.Genus	SBR1031.Genus	JG30.KF.CM45.Genus	Candidatus.Obscuribacter	Obscuribacteraceae.Genus	Vampirovibrio	Vampirovibrionaceae.Genus	Frankiales.Genus	Nakamurella	Micromonospora	PeM15.Genus	Longivirga	Gordonia	Corynebacteriales.Genus	Nocardia	Nocardiaceae.Genus	Smaragdicoccus	Mycobacterium	Rhodococcus	Nocardioides	Marmoricola	Brevibacterium	Kineosporiaceae.Genus	Leucobacter	Agromyces	Glutamicibacter	Kocuria	IMCC26207	Microtrichales.Genus	Iamia	Acidimicrobiia.Genus	IMCC26256.Genus	Ilumatobacteraceae.Genus	Microtrichaceae.Genus	Gaiellales.Genus	X67.14.Genus	Conexibacter	Thermoleophilia.Genus	Gaiella	Clostridium.sensu.stricto.12	Clostridium.sensu.stricto.3	Clostridium.sensu.stricto.5	Clostridium.sensu.stricto.18	Clostridium.sensu.stricto.13	Clostridium.sensu.stricto.9	Acidaminobacter	Paraclostridium	Thermoactinomycetaceae.Genus	Peptostreptococcaceae.Genus	Peptostreptococcus	Amnipila	Geothermomicrobium	Lachnoclostridium	Cetobacterium	Brevibacillus	Enterococcus	Ligilactobacillus	Limosilactobacillus	Lactobacillus	Weissella	Streptococcus	Carnobacterium	Vagococcus	Staphylococcus	Bacillus	Geobacillus	Planococcaceae.Genus	Lysinibacillus	Exiguobacterium	Brochothrix	Holophagaceae.Genus	Kapabacteriales.Genus	Candidatus.Amoebophilus	Barnesiellaceae.Genus	Flavobacterium	Chryseobacterium	Cloacibacterium	NS9.marine.group.Genus	AKYH767.Genus	Sphingobacteriales.Genus	env.OPS.17.Genus	Fluviicola	Chitinophagales.Genus	Dinghuibacter	Chitinophagaceae.Genus	Sediminibacterium	Ferruginibacter	Terrimonas	Aurantisolimonas	Flavihumibacter	Saprospiraceae.Genus	Haliscomenobacter	Bacteroidia.Genus	Cytophagales.Genus	Cytophaga	Microscillaceae.Genus	Hassallia	Ohtaekwangia	OLB12	Flectobacillus	Runella	Fibrobacteraceae.Genus	Babeliales.Genus	Vermiphilaceae.Genus	Babeliaceae.Genus	BD7.11.Genus	Verrucomicrobiaceae.Genus	Pedosphaeraceae.Genus	DEV008	Chthoniobacter	Verrucomicrobiae.Genus	Brevifollis	Luteolibacter	Methanosarcina	Methanobacteriaceae.Genus	Opitutaceae.Genus	Saccharimonadales.Genus	TM7a	ZOR0006	Armatimonadota.Genus	Defluviicoccales.Genus	Candidatus.Alysiosphaera	A0839.Genus	Hirschia	SWB02	Polymorphobacter	Magnetospirillum	Novosphingobium	Sphingopyxis	Sphingorhabdus	Rhizorhapis	Blastomonas	Rhizobiaceae.Genus	alphaI.cluster	Alsobacter	Mesorhizobium	Mycoplana	Martelella	Pseudochrobactrum	Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium	Shinella	Hyphomicrobium	Pedomicrobium	Methyloligellaceae.Genus	Bauldia	Devosia	Alphaproteobacteria.Genus	Rhizobiales.Incertae.Sedis.Genus	Nordella	Xanthobacteraceae.Genus	Phreatobacter	Aminobacter	Paracoccus	Defluviimonas	Rhodobacteraceae.Genus	Tabrizicola	Gemmobacter	Pseudorhodobacter	Phenylobacterium	Caulobacter	Bosea	Beijerinckiaceae.Genus	Pseudorhodoplanes	Bradyrhizobium	Afipia	Fodinicurvataceae.Genus	Novispirillum	Elstera	Roseomonas	Rhodovarius	Rhodovastum	Rhodospirillales.Genus	Reyranella	Holosporaceae.Genus	Caedibacter	Oligoflexaceae.Genus	Candidatus.Megaira	Rickettsiaceae.Genus	Bacteriovoracaceae.Genus	Bdellovibrio	OM27.clade	X0319.6G20.Genus	Desulfobacterota.Genus	MBNT15.Genus	Sandaracinaceae.Genus	mle1.27.Genus	Haliangium	Anaeromyxobacter	Blfdi19.Genus	Pajaroellobacter	Phaselicystis	Aetherobacter	Polyangia.Genus	NB1.j.Genus	P3OB.42	SAR324.clade.Marine.group.B..Genus	Desulfobulbus	Candidatus.Berkiella	Candidatus.Competibacter	Ahniella	Stenotrophomonas	Luteimonas	Sulfurifustis	Chitinibacter	Chitinilyticum	Sutterellaceae.Genus	Rheinheimera	Undibacterium	Neisseriaceae.Genus	Leeia	Burkholderiales.Genus	AAP99	Azospira	Dechloromonas	Candidatus.Accumulibacter	Dechlorobacter	Zoogloea	Rhizobacter	Inhella	Comamonadaceae.Genus	Curvibacter	Hydrogenophaga	Ideonella	Rubrivivax	Aquabacterium	Paucibacter	Nitrosomonas	Crenobacter	Chitinivorax	TRA3.20.Genus	IS.44	SC.I.84.Genus	Sulfuritalea	A21b.Genus	Nitrosomonadaceae.Genus	Achromobacter	Cellvibrio	Shewanella	Vibrio	Aeromonas	Plesiomonas	Burkholderia.Caballeronia.Paraburkholderia	Citrobacter	Gammaproteobacteria.Genus	Pseudomonadales.Genus	Porticoccus	Pseudomonas	Diplorickettsiaceae.Genus	Coxiella	Aquicella	Candidatus.Ovatusbacter	Legionella	CCM19a.Genus	Ga0077536.Genus	Steroidobacter	Steroidobacteraceae.Genus	X.Agitococcus..lubricus.group	Acinetobacter	OM60.NOR5..clade	Turneriella	Gemmatimonadaceae.Genus	Vicinamibacteraceae.Genus	Subgroup.17.Genus	Chlamydiales.Genus	Neochlamydia	Parachlamydiaceae.Genus	Candidatus.Protochlamydia	Chlamydiaceae.Genus	Simkania	Simkaniaceae.Genus	Leptospirillum	Bryobacter	Paludibaculum.Genus	Nitrospira	SH3.11	Oikopleura	X11.24.Genus	JGI.0001001.H03	SM1A02	CL500.3	Planctomycetota.Genus	Pirellulaceae.Genus	Pir4.lineage	Planctomycetes.Genus	Pirellula	Rhodopirellula	Blastopirellula	Planctomycetales.Genus	SH.PL14	Schlesneriaceae.Genus	Schlesneria	Gemmataceae.Genus	Gemmata	Fimbriiglobus	Telmatocola	Tundrisphaera	Isosphaeraceae.Genus	OM190.Genus	vadinHA49.Genus
RTF218	0	0	0	0	0	0	4	0	0	348	174	308	91	506	19	0	0	91	8	5873	0	639	1135	39	340	706	0	0	0	0	0	0	0	0	43	30	45	0	9	0	0	65	59	0	3	0	0	28	0	0	0	0	0	219	0	0	0	0	0	0	7364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	143	0	0	0	0	9	36	0	0	0	0	0	1779	0	0	45	0	0	0	0	0	4	0	0	17	0	78	0	0	0	0	0	0	104	3	617	0	0	54	13	0	0	10	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	24	22	13	0	32	1708	0	0	323	0	0	0	86	33	2071	0	0	0	0	29	130	0	0	0	0	0	14	28	0	0	33	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	110	0	0	0	22	0	0	0	0	2	0	0	0	0	205	327	156	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	27	0	316	0	191	0	0	0	0	0	0	6	0	0	0	59	5917	1840	0	0	96	10	0	233	0	0	7	0	6	10	0	10	116	0	0	62	0	3	0	0	37	37	15	0	0	0	0	0	0	0	13	140	26	0	0	95	175	0	71	21	83	117	6	11	423	192	0	0	588	102	132	208	73	0	0	0
RTF219	0	0	0	0	0	0	0	0	0	330	392	447	168	934	31	0	0	69	5	2485	0	929	525	43	634	926	5	0	0	0	0	0	0	0	81	26	65	0	10	0	0	64	47	0	0	0	0	13	0	0	0	0	0	230	0	0	0	0	0	0	9237	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	156	0	0	0	0	7	31	0	0	0	0	0	2027	0	0	32	0	0	0	0	0	0	0	0	32	0	71	0	0	0	0	0	0	56	0	1177	0	0	33	14	0	0	7	0	0	0	0	0	0	0	0	14	0	37	0	0	0	0	0	9	58	23	7	23	1492	0	0	399	0	0	54	70	21	2013	14	0	0	0	68	115	0	0	0	0	0	16	25	76	0	42	0	0	0	6	0	0	3	0	2	0	0	12	0	0	0	0	34	0	0	0	11	0	0	0	0	0	0	0	0	0	588	906	156	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	46	0	347	0	363	0	0	0	11	0	0	0	0	0	0	0	9277	3224	0	0	57	18	0	474	0	0	0	0	0	0	0	0	77	0	0	61	0	4	0	0	36	27	10	0	0	0	0	0	0	0	94	79	0	0	0	92	121	0	49	44	93	113	0	9	281	171	0	0	644	71	140	257	70	0	0	0
RTF220	0	0	0	63	0	0	0	0	0	119	5	122	0	22	0	13	0	40	133	1119	0	237	446	0	199	61	0	0	0	0	0	0	0	0	53	0	77	0	0	0	0	53	2	6	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	243	0	0	0	0	13	6	0	0	0	0	0	1347	0	0	3	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	145	0	0	0	0	0	61	0	0	101	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	72	0	69	935	0	0	700	0	0	67	0	0	1590	68	0	0	0	0	3	0	0	0	0	0	58	0	120	0	3	0	0	0	0	0	0	252	0	0	8	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	162	20	0	185	147	0	0	0	0	0	0	0	0	0	0	0	0	0	426	0	0	0	37	0	400	0	80	0	0	0	0	0	0	0	0	124	0	0	72	732	0	0	23	0	0	115	0	0	0	0	0	25	0	0	138	103	0	67	0	0	0	0	0	51	0	0	0	0	0	0	23	0	0	237	44	0	0	176	23	0	0	23	40	34	45	44	72	73	0	0	371	0	0	23	0	8	0	0
RTF221	0	0	0	0	42	0	0	0	0	19	36	25	0	0	0	0	0	36	0	1227	0	72	60	0	334	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	6	36	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	462	0	0	3	0	0	0	0	0	0	0	0	0	0	0	141	0	0	32	0	0	148	0	0	35	0	0	64	0	0	0	0	368	0	0	0	0	25	50	0	0	0	254	37	0	0	0	0	0	0	0	0	0	14	0	0	114	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	51	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	221	0	0	73	0	0	0	75	0	126	32	0	0	0	14	0	0	0	0	0	0	0	10	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	140	138	78	6	0	0	32	0	0	0	0	0	0	0	20	127	20	333	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	29542	259	0	0	44	0	0	115	0	0	0	0	0	0	0	6	0	0	0	9	0	21	0	0	0	0	0	0	0	0	0	0	12	0	19	22	0	0	0	33	23	0	11	0	112	0	0	0	67	37	0	0	61	21	13	126	14	0	0	0
RTF224	0	0	0	0	0	0	0	0	0	210	111	57	0	111	49	0	0	98	13	2082	0	783	35	0	3068	9	0	0	0	0	0	0	0	0	8	5	67	0	22	0	0	25	37	0	0	0	0	25	0	0	0	19	0	0	0	0	0	0	0	0	3686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	21	0	0	21	0	0	56	0	0	0	0	0	46	0	0	0	0	0	28	0	0	0	0	0	0	0	0	12	0	0	19	0	2445	6	0	4	0	0	0	5	0	0	0	0	66	6	0	0	34	0	0	0	0	0	0	31	0	20	0	23	0	0	0	0	0	0	38	13	0	28	1680	73	20	76	0	0	0	194	21	740	43	0	0	0	22	51	0	0	0	0	0	0	88	43	0	255	30	0	0	14	0	0	18	0	0	19	4	6	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	52	61	0	0	0	0	0	0	0	25	0	0	0	0	32	0	230	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	4	0	12967	198	0	0	173	7	0	351	0	0	0	0	50	0	0	0	107	0	0	277	0	14	0	0	14	11	0	28	0	0	0	0	0	0	27	123	44	0	0	220	628	0	49	122	337	38	6	51	257	174	0	16	818	61	171	279	38	0	0	0
RTF226	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	641	46959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RTF227	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	126	0	112	0	0	448	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	0	0	0	0	0	5258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	4	0	0	0	0	0	50	0	0	0	0	0	7	0	0	0	0	0	4	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	104	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	2	0	0	0	3087	31423	0	0	0	14	2	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	3	0	0	0	0	0	0	0	5	0	0	0	9	14	0	0	0	0	0	0	0	15	14	0	0	6	0	7	0	0	0	0	0
RTF229	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	106	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	41483	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RTF231	0	0	0	0	0	0	0	0	0	216	0	35	0	268	24	0	0	0	46	1866	0	605	822	15	4302	383	5	0	4	0	0	10	11	0	0	62	112	0	6	0	0	29	48	0	0	0	0	27	0	0	0	0	0	515	0	0	0	0	0	0	11631	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	658	0	0	0	0	89	30	0	0	0	0	0	500	0	55	12	0	0	0	0	0	0	0	0	0	0	47	5	0	0	0	0	0	513	0	1655	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	28	0	0	0	0	0	0	9	0	11	21	0	35	490	0	51	48	0	0	14	0	23	2045	0	0	0	0	17	14	23	0	0	0	0	18	21	19	0	19	0	0	0	4	0	0	0	0	3	0	0	81	0	0	0	0	7	0	0	0	9	0	0	0	0	0	0	0	0	0	59	31	319	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	45	0	187	0	48	0	0	0	0	0	0	0	0	0	0	0	5447	1320	0	0	0	0	0	51	0	0	0	0	84	8	0	0	60	0	0	17	0	0	0	0	65	24	0	0	0	0	0	0	0	0	0	12	0	0	0	0	9	0	157	25	25	218	0	0	181	463	0	2	608	19	0	10	5	0	0	0
RTF232	0	0	0	0	0	9	0	0	0	64	0	0	0	25	0	0	0	0	26	1551	0	315	1147	11	2050	67	0	0	0	0	0	13	0	0	0	32	46	0	0	0	0	0	8	0	0	0	0	23	0	0	0	0	0	186	7	0	0	0	0	0	13817	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	2	13	0	0	0	0	0	354	0	0	0	0	7	0	0	0	0	0	0	202	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	196	0	8558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	216	0	13	41	0	0	0	0	20	1660	0	0	0	0	17	9	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	345	40	464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	156	0	52	0	0	0	0	0	0	0	0	0	11	0	14715	2703	0	11	0	0	0	39	0	0	0	0	25	0	0	0	27	0	5	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	25	0	0	57	0	0	16	165	0	0	179	7	0	0	0	0	0	0
RTF233	0	0	0	0	0	11	0	0	0	203	0	26	0	236	0	0	0	36	25	3340	0	1503	1323	18	5774	64	0	0	0	0	0	0	0	0	10	48	87	0	0	0	0	15	47	6	0	0	0	51	0	0	0	0	0	835	0	0	0	0	0	5	10087	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	6	7	20	0	0	0	0	0	577	0	0	0	0	50	28	0	0	0	0	0	482	0	11	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	355	4	2168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	18	0	23	12	0	79	559	0	42	21	0	0	0	0	31	1690	0	0	0	0	14	23	0	0	0	0	0	24	0	0	0	10	0	0	0	7	4	0	0	0	0	0	0	77	0	0	0	0	0	0	30	0	28	0	0	0	0	0	0	0	0	0	209	20	393	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	23	0	238	0	42	0	0	0	0	0	0	0	0	0	0	0	3901	2450	0	0	0	0	0	30	0	0	0	0	128	0	0	9	103	0	0	0	0	0	0	0	113	21	19	0	0	0	0	0	0	0	0	17	0	0	0	2	27	0	174	35	30	90	0	8	219	365	0	0	602	30	8	5	0	4	0	0
RTF234	0	0	0	0	0	3	0	0	0	122	0	20	0	57	18	0	0	0	22	1622	0	500	1362	20	2267	147	0	0	0	0	0	5	0	0	0	69	79	0	8	0	0	0	45	0	0	0	0	27	0	0	0	0	0	393	5	0	0	0	4	0	16987	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	20	15	9	0	0	0	0	0	444	0	0	0	0	20	0	0	0	0	0	0	540	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	588	0	4495	0	0	5	0	0	0	0	0	0	0	0	0	0	42	0	7	0	0	0	0	0	0	17	0	22	0	0	54	430	0	33	46	0	0	21	0	33	2266	0	0	0	0	32	21	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	6	0	7	0	28	0	0	0	0	0	0	0	0	0	398	55	421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	199	0	71	0	0	0	0	0	0	0	0	0	14	0	9665	3810	0	0	0	0	0	50	0	0	0	0	11	0	0	0	42	0	18	8	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	22	0	0	0	0	3	0	32	23	25	83	0	0	118	369	0	0	750	15	0	6	0	0	0	0
RTF238	0	0	0	0	0	23	0	0	0	979	122	435	21	160	52	13	0	91	16	3105	0	2676	48	0	2551	0	13	0	0	0	0	0	14	0	23	17	144	0	42	0	0	102	229	0	0	0	0	127	0	0	7	0	0	41	7	0	0	0	0	0	422	0	0	0	0	0	0	0	0	0	25	12	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	53	0	0	277	0	0	0	0	3	66	0	0	0	0	0	1298	0	0	8	0	0	0	0	0	56	0	0	88	0	280	0	0	0	0	0	0	55	0	0	0	0	168	24	0	0	0	0	0	0	0	0	0	19	0	62	0	0	0	0	0	0	11	17	98	26	0	91	2201	0	67	139	0	0	0	56	0	873	26	0	0	10	49	83	0	0	0	0	0	24	41	218	0	161	0	0	0	0	0	0	24	0	0	43	40	34	0	15	0	0	10	0	0	0	29	0	0	0	0	12	0	6	0	0	8	0	0	0	0	0	0	0	0	0	0	30	0	0	36	0	645	0	0	0	137	0	34	0	8	0	0	0	34	0	0	17	4	0	12	5160	2859	96	0	0	511	0	0	100	0	0	0	0	0	0	0	6	416	0	0	245	0	131	0	0	56	98	0	18	0	0	0	0	0	0	257	280	339	0	0	231	1091	3	112	149	145	108	29	32	1955	380	0	20	3662	278	505	686	54	16	0	0
RTF239	0	0	0	0	0	7	0	0	0	533	49	394	80	435	31	0	0	55	10	4251	0	2073	21	0	2530	0	3	0	0	0	0	0	10	0	13	27	73	0	0	0	0	33	89	0	0	0	0	89	0	0	0	0	0	95	0	0	0	0	0	0	1340	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	138	0	0	0	0	0	22	0	0	0	0	0	2540	0	0	21	0	0	0	0	0	43	0	0	23	0	153	0	0	0	0	0	0	28	0	0	0	0	152	16	0	0	0	0	0	0	0	0	0	26	0	23	0	0	0	0	0	0	0	0	38	8	0	19	1223	11	24	87	0	0	0	43	0	542	0	0	0	0	55	48	0	0	0	0	0	18	23	97	0	143	0	0	0	14	0	0	38	0	0	8	0	24	0	0	0	0	15	0	0	0	23	0	0	0	0	0	0	0	0	0	19	49	23	0	0	0	0	0	0	11	0	0	0	0	16	0	278	0	0	0	93	0	110	0	94	0	0	0	10	0	0	0	0	0	0	0	857	189	0	0	160	3	0	5	0	0	0	2	8	7	0	0	164	0	0	139	0	70	0	0	49	47	0	7	0	0	0	0	0	0	242	38	118	0	0	124	823	0	102	121	57	42	19	18	881	199	0	0	2306	170	274	360	66	0	0	0
RTF241	0	0	0	0	0	3	0	0	0	0	0	49	0	0	0	0	0	605	15	7491	0	1114	1020	0	2494	338	0	0	0	0	0	0	0	0	17	84	0	26	0	0	0	20	23	0	0	0	0	0	0	0	0	0	0	2954	0	0	0	0	0	0	4510	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1934	0	0	0	0	12	32	0	0	0	0	0	1478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	20	35	0	0	0	0	0	0	30	33	0	0	0	0	223	0	0	144	0	0	16	0	32	2737	0	0	0	0	0	322	0	0	0	0	0	137	0	9	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	77	1687	0	0	9	0	0	51	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	16	52	0	0	0	0	0	0	0	0	0	126	0	0	0	0	424	0	93	0	0	291	0	0	0	852	0	0	0	0	53	0	30	0	0	0
RTF242	0	0	0	0	0	13	0	0	0	0	0	32	0	0	0	0	0	458	0	7428	0	1102	1022	5	2660	307	0	0	0	0	0	0	0	0	26	75	0	14	18	0	0	0	16	0	0	0	0	0	0	0	0	0	0	1924	0	0	0	0	0	0	10188	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1697	0	0	0	0	0	22	0	0	0	0	0	757	0	0	0	0	0	0	0	0	0	0	0	0	0	10	4	0	0	0	0	0	0	0	26	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	36	36	0	0	0	0	217	0	0	153	0	0	0	0	25	2290	0	0	0	0	0	224	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	176	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	752	3051	0	0	11	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	35	0	0	0	0	0	0	0	0	0	67	0	0	0	0	350	0	122	0	0	279	0	0	0	901	0	0	22	0	67	0	20	0	0	0
RTF243	0	0	0	0	0	7	0	0	0	54	0	59	0	0	0	0	0	597	27	9498	0	2630	2722	0	3364	439	0	0	0	0	0	0	0	0	31	74	8	25	26	0	4	64	73	0	0	0	0	0	0	0	0	0	0	3219	0	0	0	0	0	0	849	31	0	0	0	0	0	0	0	0	0	177	8	0	0	0	0	0	0	4	0	0	19	0	0	0	0	0	0	0	3000	0	0	0	0	33	35	0	0	0	0	0	1219	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	11	0	65	0	0	0	0	7	0	137	99	0	0	0	0	469	0	9	390	0	0	29	0	34	4452	0	0	0	0	12	626	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	13	0	0	0	0	0	0	15	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	79	0	8	0	0	0	0	0	0	0	0	0	0	0	52	571	0	0	30	0	0	45	0	0	0	0	10	0	0	5	0	0	0	0	0	0	0	0	58	103	0	0	0	0	0	0	0	0	0	40	0	0	0	0	182	0	264	0	0	605	0	0	0	1921	0	0	10	0	76	0	102	0	4	0
